task_name,name,instruction,explicit_shader_terms,shader_file_count,shader_files,candidate,category
task_0050,Tween Grid Movement,"Finish scripts/player.gd by adding var animation_speed = 2.0, a moving flag, and an @onready var ray = $RayCast2d. In _unhandled_input(event) ignore input whenever moving is true, otherwise forward the pressed direction to move(dir). Inside move(dir) set ray.target_position = inputs[dir] * tile_size, call ray.force_raycast_update(), bail out if ray.is_colliding(), then create a tween that eases Player.position to position + inputs[dir] * tile_size over 1.0 / animation_speed with Tween.TRANS_SINE, play the matching AnimationPlayer clip, set moving = true before awaiting tween.finished, and reset moving afterward so only one move runs at a time.",,0,,False,not_shader
task_0051,Platform Character Core Movement,"Populate scenes/Player.tscn and scripts/player.gd so Main instantiates a CharacterBody2D named Player with a Sprite2D that uses assets/sprites/tileYellow_02.png and a RectangleShape2D sized 32×68, export speed=1200, jump_speed=-1800, and gravity=4000 on the Player script, increment velocity.y by gravity each _physics_process, set velocity.x from Input.get_axis(""move_left"", ""move_right"") * speed, call move_and_slide(), and only apply jump_speed when Input.is_action_just_pressed(""jump"") and is_on_floor().",,0,,False,not_shader
task_0052,Platform Character Acceleration Lerp,"Update scripts/player.gd so the Player exports @export_range(0.0, 1.0) var friction = 0.1 and @export_range(0.0, 1.0) var acceleration = 0.25, cache Input.get_axis(""move_left"", ""move_right"") in a dir variable, lerp velocity.x toward dir * speed using acceleration whenever dir != 0, lerp toward 0 using friction when idle, and keep the existing gravity, move_and_slide(), and jump logic gating Input.is_action_just_pressed(""jump"") on is_on_floor().",,0,,False,not_shader
task_0053,Car Scene Assembly,"In scenes/car.tscn, keep the CharacterBody2D named Car as the root and add the following hierarchy: add a Sprite2D child that uses res://assets/spritesheet_vehicles.png, enable region_rect so it crops Rect2(291, 0, 70, 133), and rotate the sprite 90° so the car faces forward. Add a CollisionShape2D sibling that uses a CapsuleShape2D with radius 34 and height 138, also rotated 90° to match the sprite. Finally, add a Camera2D child of Car whose zoom is exactly (0.5, 0.5).",,0,,False,not_shader
task_0054,Assemble Crusader AnimatedSprite,"In scenes/Player.tscn finish the Player CharacterBody2D by switching motion_mode to Floating, adding an AnimatedSprite2D that uses the Isometric Mini-Crusader sprite set with animations idle0 through idle7 and run0 through run7 (default to idle0 at speed 2.0), each one fully using the 16 or 17-frame animation loop in the corresponding sprite set, and adding a CollisionShape2D rectangle positioned at (7, 44) with a 66x24 size so the collider hugs the feet. Name the nodes the same as each node's class names (AnimatedSprite2D and CollisionShape2D, case sensitive).",,0,,False,not_shader
task_0055,Implement Mouse Direction Controller,"Update scripts/player.gd so the Player CharacterBody2D reads the local mouse vector each physics frame, snaps the angle to 45-degree steps, wraps it into the 0-7 range, and plays the matching AnimatedSprite2D animation with the angle appended (e.g., idle0, idle1, etc.). When left_mouse is held and the mouse distance exceeds 10 pixels, switch to run animations (e.g., run0, run1, etc.) and move with move_and_slide() toward the mouse; otherwise, stay on idle animations with zero velocity.",,0,,False,not_shader
task_0056,Cooldown Button UI Shell,"Finish scenes/AbilityButton.tscn so the TextureButton named AbilityButton uses res://assets/icons/energy-arrow.png and contains the cooldown UI hierarchy from the KidsCanCode recipe. Add a Sweep TextureProgressBar child that fills the entire button, sets fill_mode to Counter Clockwise, value to 0, and modulate to Color(0.145098, 0.145098, 0.145098, 0.87451). Add a one-shot Timer sibling, then create a Counter MarginContainer anchored along the bottom edge (anchor_top = anchor_right = anchor_bottom = 1, offset_top = -19, mouse_filter = Ignore) with theme margin overrides of 5 on the left and right. Inside Counter, add a Value Label that uses button_timer_font.tres, keeps the default text '0.0', enables clip_text, right-aligns the text, and adds a black outline of size 1. Leave scripting for a later task.",,0,,False,not_shader
task_0057,Configure RTS Unit Scene with Aura Highlight,"Build the reusable Unit scene: root it in a CharacterBody2D on collision layer 2/mask 3, keep it in the 'units' group. Add a Sprite2D child that uses the towerDefense spritesheet texture with region_enabled=true and region_rect=Rect2(960, 640, 64, 64), and apply a ShaderMaterial using the aura.gdshader. Add a CollisionShape2D child with a CircleShape2D of radius 14. Add an Area2D child named 'Detect' (collision layer 2, collision mask 2) with its own CollisionShape2D child using a CircleShape2D of radius 35. Implement unit.gd to export a speed variable, define a target_radius variable, include set_selected() and set_target() setters, an avoid() function that uses $Detect.get_overlapping_bodies(), and use move_and_collide() for movement. The set_selected() function must toggle the aura_width shader parameter (1.0 when selected=true, 0.0 when selected=false). Duplicate the Sprite2D material in _ready() to ensure each instance has its own material.",".gdshader,shader,shadermaterial",1,tasks/task_0057/assets/shaders/aura.gdshader,True,shader_integration
task_0058,Audio Demo Grid UI,"Create res://scenes/audio_demo.tscn with a MarginContainer root named ""AudioDemo"" that fills the screen, uses 20px margins on all sides, and attaches res://scripts/audio_demo.gd exporting sound_dir defaulting to res://assets. Add a CenterContainer with a GridContainer child set to two columns, with 10px horizontal and vertical separation for dynamically added Buttons. Add a CanvasLayer with an HBoxContainer top bar containing four Labels and a VSeparator in the following order: ""Available Streams:"", a count label, the VSeparator, ""Queue:"", and another count label, all using the Poppins-Medium font at size 24. The label nodes are named Label, Label2, Label4, and Label3 in this exact order. The VSeparator node is named VSeparator. Implement audio_demo.gd so _ready() scans sound_dir for .wav/.ogg files, adds a Button for each with its text set to the filename, Poppins font override, and pressed connected to on_audio_button_pressed, which calls AudioManager.play() on the file path. Ensure _process() updates the count labels to reflect AudioManager.available.size() and AudioManager.queue.size().",,0,,False,not_shader
task_0059,Minimap UI frame and markers,"Implement the minimap UI frame and markers. Inside Main/CanvasLayer/Minimap, size the Minimap MarginContainer to 200x200 with 5px margins, add a NinePatchRect Frame using panel_woodDetail_blank.png with 64px patch margins, add a sibling MarginContainer named ""Content"" with 20px margins containing a TextureRect Grid set to Tile stretch with pattern_blueprintPaper.png, and under Grid create PlayerMarker/MobMarker/AlertMarker Sprite2D nodes using the arrow, red jewel, and yellow exclamation textures (PlayerMarker centered, Mob/Alert hidden). For all textures, use the provided .res files. Don't write any script or create new code file.",,0,,False,not_shader
task_0060,Minimap marker logic and zoom control,"Implement the minimap logic: export a Player reference and a zoom property with a clamped setter, cache the grid and marker prototypes, center the player marker after the first frame, compute grid_scale from the grid size and viewport, duplicate and show markers for every node in the minimap_objects group using their minimap_icon keys, store them in a 'markers' dictionary, rotate (player rotation + PI/2) and position markers each frame relative to the player (scaling to 0.75 and clamping when off the grid), implement _on_object_removed which removes and erases markers when called, and implement _on_gui_input which handles mouse wheel gui_input to adjust zoom. Ensure the world scene connects minimap_objects ""removed"" signals to the minimap while mobs/crates have the ""removed"" signals, expose each one's ""minimap_icon"", and ensure mobs/crates belong to the minimap_objects group.",,0,,False,not_shader
task_0061,fps_hit_label_overlay,"Add a CanvasLayer with a Label to the FPSPlayer so hit information can be displayed, setting the label offsets to left 10, top 15, right 50, bottom 41 and the font size to 16. Keep the node names the same as their class names.",,0,,False,not_shader
task_0062,Depth Ripple Geometry Setup,"Populate res://scenes/main.tscn so Main contains a water depth visualization scene: add a WorldEnvironment with a procedural sky and glow enabled, a DirectionalLight3D with shadows enabled, a MeshInstance3D named Water that uses a 10x10 PlaneMesh subdivided 20x20 with a ShaderMaterial pointing at res://scenes/WaterShader.tres as the material_override, a Background Node3D holding exactly five sphere MeshInstance3Ds positioned near the water surface (y between -2 and 2) with green StandardMaterial3D overrides as their material_override, and a Camera3D positioned at (-4.269, 0.54, -3.258) with a 70.9° FOV.",shadermaterial,0,,True,shader_scene_context
task_0063,HUD GameOver Overlay,"Populate the HUD CanvasLayer so it shows a top MarginContainer named MarginContainer, with a HBoxContainer child node named HBoxContainer, which then contains two Label named Health and Score, writing ""Health: 100"" and ""Score: 0"" repsectively. Then, add a hidden MarginContainer, named GameOver, stretched to the viewport with process mode set to Always. The margin of GameOver should be 70 on left and right, 60 on top, and 100 on bottom. Inside GameOver, include a gradient TextureRect background, a Labels VBox containing three labels (Label writing ""Game Over!!!"", Label2 writing ""your score is 0"", and Label3 writing ""your high score is 100""), and an HBoxContainer named HBoxContainer with buttons named ""menu"" and ""restart"".",,0,,False,not_shader
task_0064,Build the door switch Phantom Camera transition,"Register EventController as an autoload that exposes an exit_switch_flipped signal. Build door_switch.tscn so its Area2D contains an AnimatedSprite2D with all switch_button frames from 2 to 0 and animation speed of 9 FPS, a StaticBody2D + CapsuleShape2D floor collider, a second CapsuleShape2D for the detection volume, and a script that only reacts to the Player class, plays the `button_pressed` animation, waits for it to finish, and then emits the signal once. Use variable `switch_pressed` to store whether the door switch is pressed. Create level_door.tscn with an AnimatedSprite2D that plays the seven-frame `open_door` animation, add a PhantomCamera2D child named DoorCamera (priority = 1, zoom = (4, 4), follow_mode = Glued, follow_target targeting the sprite), and script it so when exit_switch_flipped fires the camera priority jumps to 12, waits two seconds, plays the door animation, sets door_open true, and restores priority to 1 after the reveal. Instance both scenes in the main level where the placeholders currently sit so the camera cut focuses on the door before returning to the player.",,0,,False,not_shader
